original_row_index,target_date,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR
9836,2022-02-22,55.384,25.731,0.51,3.07,-2.48,91.26,3.38
9836,2022-03-15,54.818,25.266,1.47,8.58,-3.26,82.49,0.0
9836,2022-03-18,54.094,24.145,-0.32,5.78,-4.13,74.48,0.0
9837,2022-03-11,56.047,23.315,-3.91,2.71,-9.75,77.59,0.0
9837,2022-03-10,55.781,24.77,-6.76,-0.07,-11.76,78.36,0.0
9837,2022-02-19,55.667,21.225,3.42,4.72,1.36,89.14,9.14
9837,2022-03-01,54.987,23.56,-0.98,4.9,-5.52,80.4,0.0
9837,2022-03-01,55.885,21.682,-0.5,4.2,-2.94,86.94,0.0
9838,2022-03-16,55.765,22.835,1.33,9.38,-3.13,86.59,0.01
9838,2022-03-11,55.001,25.469,-5.33,1.34,-10.66,74.96,0.0
9838,2022-03-24,55.276,23.586,3.15,10.94,-1.25,86.21,0.14
9838,2022-02-23,55.807,23.235,-1.72,1.04,-4.9,93.55,2.17
9838,2022-03-13,55.477,25.12,0.1,6.37,-4.31,83.91,0.05
9839,2022-03-09,55.224,21.52,1.05,4.28,-2.92,90.27,0.27
9839,2022-03-04,55.477,25.12,-0.63,2.1,-2.5,87.07,0.61
9839,2022-02-21,55.486,25.973,0.27,2.33,-1.15,97.51,7.05
9839,2022-03-03,55.276,23.586,-0.7,3.31,-3.43,91.53,0.31
9839,2022-03-11,54.835,23.39,-3.66,2.33,-9.33,75.3,0.0
9840,2022-03-27,55.0,24.876,-0.5,3.34,-3.39,69.26,0.08
9840,2022-02-20,55.251,21.385,2.2,2.97,1.18,92.3,1.71
9840,2022-03-02,54.082,24.443,-0.5,4.77,-4.77,80.85,0.0
9840,2022-03-12,54.987,23.56,-1.42,4.99,-6.54,82.81,0.0
9840,2022-03-06,54.325,24.255,-2.68,2.43,-9.01,82.69,0.09
9841,2022-03-16,54.941,23.101,1.62,9.3,-2.84,87.57,0.0
9841,2022-03-07,55.385,25.183,-0.56,3.6,-2.86,91.63,1.68
9841,2022-03-09,55.106,22.308,-0.16,3.78,-4.22,86.71,0.57
9841,2022-03-16,55.423,25.791,0.76,7.04,-3.63,84.43,0.07
9841,2022-03-30,55.807,23.235,-2.55,1.4,-4.78,70.75,0.01
9842,2022-03-05,54.643,25.08,-2.38,1.47,-4.58,81.52,0.03
9842,2022-03-18,55.319,22.536,0.35,6.62,-4.13,79.92,0.02
9842,2022-03-11,55.774,21.359,-0.79,2.29,-3.67,75.32,0.0
9842,2022-03-08,55.823,23.892,-0.6,1.68,-2.99,88.74,3.0
9842,2022-03-08,54.99,25.152,-1.67,1.53,-5.25,78.75,1.71
9843,2022-02-23,54.89,23.191,-0.5,2.3,-2.39,95.57,1.8
9843,2022-03-12,55.807,23.235,-0.81,5.56,-5.05,82.31,0.0
9843,2022-02-12,54.971,23.359,-1.11,3.0,-4.84,89.85,0.23
9843,2022-02-25,55.792,22.462,2.0,3.63,0.86,91.72,3.0
9843,2022-02-27,56.098,21.907,-1.47,2.24,-4.11,82.93,0.03
9844,2022-03-20,55.807,23.235,2.67,9.6,-1.57,84.54,0.12
9844,2022-02-10,56.245,22.078,1.85,2.88,0.46,95.8,0.58
9844,2022-02-13,55.851,23.69,-1.06,2.29,-3.84,85.96,0.02
9844,2022-02-16,55.14,23.578,2.04,3.58,0.18,95.46,5.98
9844,2022-03-01,55.757,24.929,-0.95,4.81,-5.17,83.45,0.03
9845,2022-03-14,55.001,25.469,0.77,7.2,-3.72,85.95,0.0
9845,2022-03-07,56.32,23.547,0.56,3.7,-1.81,88.44,0.75
9845,2022-03-14,54.325,24.255,0.62,6.88,-4.59,81.19,0.0
9845,2022-03-06,55.851,23.69,-2.42,2.74,-7.86,89.62,0.15
9845,2022-02-18,54.929,23.996,2.29,5.18,0.51,89.76,1.73
9846,2022-03-17,55.219,21.272,1.95,7.4,-1.86,80.25,0.0
9846,2022-02-26,55.817,23.579,0.51,4.78,-4.18,89.32,0.22
9846,2022-02-15,54.851,23.156,0.85,5.89,-2.09,94.16,0.58
9846,2022-04-06,55.005,24.829,1.36,5.67,-3.57,78.87,3.59
9846,2022-02-20,55.84,24.51,0.6,2.63,-1.13,94.75,1.07
9847,2022-02-16,55.867,21.527,2.04,5.17,0.79,97.02,12.33
9847,2022-02-04,54.194,23.821,-2.42,0.79,-6.95,96.66,1.58
9847,2022-02-15,56.279,23.225,0.49,4.04,-2.68,93.93,0.71
9847,2022-03-21,55.962,22.286,4.41,10.78,-0.78,75.16,0.0
9847,2022-03-01,54.172,24.108,-1.24,4.34,-5.14,80.82,0.0
9848,2022-02-28,54.99,25.152,-2.37,3.44,-5.64,82.13,0.0
9848,2022-02-23,54.083,23.786,-0.46,3.15,-3.86,95.96,1.51
9848,2022-03-01,55.338,22.093,-0.35,4.22,-2.88,82.76,0.0
9848,2022-03-07,55.123,24.029,-0.05,4.32,-2.68,90.97,0.59
9848,2022-03-14,55.148,21.431,1.43,6.34,-1.91,84.16,0.0
9849,2022-02-19,55.895,22.572,1.87,4.5,-0.46,93.02,9.14
9849,2022-02-23,54.682,23.439,-0.63,2.32,-3.3,96.0,1.63
9849,2022-03-04,54.741,24.742,-0.8,2.13,-3.27,89.03,0.53
9849,2022-03-14,54.978,24.135,1.32,7.6,-3.47,80.59,0.0
9849,2022-01-27,55.918,25.334,-0.74,0.39,-3.79,99.24,5.22
9850,2022-02-27,55.937,22.677,-1.64,2.23,-4.2,81.61,0.05
9850,2022-03-07,54.023,24.195,-0.51,3.94,-3.61,92.5,0.65
9850,2022-02-22,55.486,25.973,0.19,2.34,-2.28,92.71,2.94
9850,2022-02-14,55.837,22.531,0.17,3.81,-2.56,87.99,0.0
9850,2022-03-06,55.885,21.682,-1.59,2.01,-5.68,92.82,0.23
9851,2022-02-09,55.273,23.628,0.95,1.85,0.26,97.64,2.4
9851,2022-02-17,56.259,21.93,2.7,5.16,1.09,92.58,10.19
9851,2022-03-02,54.418,24.05,-1.12,4.7,-5.79,84.55,0.0
9851,2022-02-03,55.783,24.624,-6.95,-2.61,-9.45,97.39,0.16
9851,2022-03-12,55.754,22.878,-0.81,5.56,-5.05,82.31,0.0
9852,2022-02-19,54.441,24.125,2.89,5.26,0.63,88.7,11.8
9852,2022-03-17,55.27,24.106,-0.1,6.71,-4.36,79.73,0.0
9852,2022-03-20,54.094,24.145,2.71,9.6,-1.48,74.1,0.0
9852,2022-02-26,54.987,23.56,0.7,5.46,-4.33,92.48,0.27
9852,2022-03-10,54.741,24.742,-7.16,-1.09,-11.42,81.23,0.0
9853,2022-03-03,55.837,22.531,0.36,4.11,-2.46,92.01,0.4
9853,2022-02-20,55.817,23.579,0.66,2.72,-0.85,94.46,1.06
9853,2022-02-17,55.901,21.621,2.87,5.04,1.41,92.89,14.57
9853,2022-02-27,55.694,22.113,-1.66,2.54,-4.0,84.86,0.02
9853,2022-02-24,54.652,23.427,0.64,5.49,-2.31,89.14,0.06
9854,2022-02-09,55.851,23.69,1.03,1.92,0.36,96.98,1.07
9854,2022-02-23,55.34,21.48,0.9,3.17,-0.32,93.59,2.06
9854,2022-03-08,55.401,25.712,-3.06,0.16,-6.31,78.12,1.3
9854,2022-02-22,55.781,24.77,0.75,3.55,-2.24,89.72,4.06
9854,2022-03-07,56.165,23.311,-0.3,3.66,-3.12,90.25,0.52
9855,2022-02-08,54.108,24.314,0.07,1.46,-1.56,94.31,1.97
9855,2022-03-05,54.851,23.156,-1.84,1.48,-5.0,78.08,0.03
9855,2022-02-21,54.758,24.984,1.71,5.0,-0.48,95.88,7.39
9855,2022-03-20,55.757,24.929,1.8,8.71,-2.6,86.65,0.06
9855,2022-03-23,55.962,21.914,2.83,8.46,-1.04,83.59,0.01
9856,2022-03-30,54.094,24.145,0.05,3.37,-2.03,84.03,1.07
9856,2022-03-11,55.783,24.624,-4.87,2.21,-11.49,82.28,0.0
9856,2022-03-13,55.91,22.557,1.08,7.07,-4.04,82.11,0.01
9856,2022-03-11,55.667,21.225,-0.92,1.99,-4.49,73.16,0.01
9856,2022-03-04,55.958,21.462,-0.53,2.7,-3.41,86.27,0.08
9857,2022-03-15,56.245,24.571,1.8,8.98,-2.59,84.64,0.0
9857,2022-03-17,54.137,23.851,-0.09,6.58,-4.3,76.13,0.0
9857,2022-03-13,54.818,25.266,-0.15,5.86,-4.3,84.12,0.06
9857,2022-02-18,55.193,22.484,2.6,4.98,0.93,89.59,5.31
9857,2022-03-15,55.807,23.235,1.44,9.11,-2.74,82.24,0.0
9858,2022-03-23,55.962,21.914,2.83,8.46,-1.04,83.59,0.01
9858,2022-02-27,55.511,22.439,-1.96,2.54,-3.98,83.85,0.04
9858,2022-02-15,56.165,21.469,1.68,3.64,-0.5,94.62,1.09
9858,2022-02-28,55.694,22.113,-0.54,3.57,-2.62,75.61,0.01
9858,2022-03-12,55.07,24.041,-1.42,4.99,-6.54,82.81,0.0
9859,2022-02-23,55.329,24.057,-1.31,1.05,-3.11,94.69,2.07
9859,2022-03-06,56.259,21.93,-0.48,3.45,-4.51,91.14,0.12
9859,2022-02-25,55.961,22.171,2.44,3.67,1.34,92.06,3.89
9859,2022-03-01,54.835,23.39,-0.6,4.86,-4.27,79.79,0.0
9859,2022-02-27,54.083,23.786,-2.29,2.38,-4.9,84.13,0.03
9860,2022-02-14,54.577,23.433,-0.47,4.6,-4.1,89.56,0.0
9860,2022-02-16,56.25,21.991,1.18,4.16,-0.09,97.33,10.93
9860,2022-03-03,55.817,23.579,-0.01,4.02,-2.25,90.75,0.31
9860,2022-02-21,54.987,23.56,2.65,6.54,-0.25,92.93,7.87
9860,2022-02-23,55.42,22.352,-1.07,1.63,-3.56,95.35,2.21
9861,2022-02-09,56.207,21.561,2.85,3.82,1.72,96.49,1.43
9861,2022-02-03,54.931,23.77,-5.72,-1.15,-8.18,96.81,0.2
9861,2022-03-13,55.544,25.011,0.1,6.37,-4.31,83.91,0.05
9861,2022-03-12,55.03,23.922,-1.42,4.99,-6.54,82.81,0.0
9861,2022-03-03,55.837,22.531,0.36,4.11,-2.46,92.01,0.4
9862,2022-03-08,55.401,25.712,-3.06,0.16,-6.31,78.12,1.3
9862,2022-02-04,54.962,23.407,-2.3,0.7,-6.81,96.16,1.92
9862,2022-02-20,55.821,24.51,0.6,2.63,-1.13,94.75,1.07
9862,2022-02-11,55.462,25.79,-0.12,1.01,-1.23,97.9,0.92
9862,2022-03-07,55.07,24.041,-0.05,4.32,-2.68,90.97,0.59
9863,2022-03-19,55.219,21.272,2.9,6.59,0.68,92.28,0.18
9863,2022-03-17,54.878,25.506,-0.62,5.23,-4.25,81.29,0.0
9863,2022-02-03,55.707,21.301,-0.74,0.92,-2.11,85.7,0.53
9863,2022-03-03,55.837,22.531,0.36,4.11,-2.46,92.01,0.4
9863,2022-02-23,55.851,23.69,-1.46,1.23,-4.14,91.47,1.7
9864,2022-03-14,55.106,22.308,0.9,7.34,-2.92,83.47,0.0
9864,2022-03-03,54.649,25.718,-1.21,2.57,-5.32,89.81,0.16
9864,2022-03-20,55.937,22.677,2.57,9.18,-1.17,85.56,0.1
9864,2022-02-07,55.783,24.624,0.1,0.8,-3.08,96.85,5.82
9864,2022-02-01,55.919,23.373,-4.65,-2.07,-6.54,95.36,0.82
9865,2022-03-04,55.329,24.057,-0.21,2.33,-1.98,86.45,0.42
9865,2022-03-03,56.005,22.573,0.36,4.11,-2.46,92.01,0.4
9865,2022-03-07,55.918,25.334,-0.76,3.15,-3.18,90.79,2.1
9865,2022-02-18,56.259,21.93,2.03,4.27,0.44,92.12,3.03
9865,2022-03-09,55.432,25.678,-4.05,0.73,-9.59,80.61,0.35
9866,2022-03-03,55.895,22.572,0.36,4.11,-2.46,92.01,0.4
9866,2022-03-01,55.07,24.041,-0.98,4.9,-5.52,80.4,0.0
9866,2022-01-30,55.754,22.878,0.3,2.7,-2.61,89.89,5.53
9866,2022-02-20,56.003,23.648,0.66,2.72,-0.85,94.46,1.06
9866,2022-02-24,55.696,22.812,0.88,5.31,-3.34,91.43,0.13
9867,2022-02-24,55.393,22.32,0.88,5.31,-3.34,91.43,0.13
9867,2022-03-06,54.329,23.648,-2.34,2.58,-8.45,82.55,0.07
9867,2022-02-28,54.492,24.957,-2.72,2.94,-6.83,82.28,0.0
9867,2022-03-02,56.109,22.025,-0.49,3.86,-3.5,89.86,0.08
9867,2022-03-05,55.251,21.385,-1.0,1.25,-3.13,70.89,0.0
9868,2022-01-28,54.108,24.314,0.24,0.73,-1.14,95.06,3.46
9868,2022-03-01,54.987,23.56,-0.98,4.9,-5.52,80.4,0.0
9868,2022-02-19,55.423,25.791,1.97,3.91,0.12,92.93,11.73
9868,2022-02-20,56.248,22.263,0.84,2.85,-1.01,94.74,2.06
9868,2022-03-11,55.757,24.929,-5.22,1.74,-11.98,82.45,0.0
9869,2022-02-21,54.023,24.195,2.66,6.18,-0.32,93.61,7.24
9869,2022-01-28,55.123,24.029,0.58,1.35,-0.67,93.29,3.57
9869,2022-01-26,55.273,23.628,-3.49,-0.25,-6.3,98.31,1.8
9869,2022-02-25,54.643,25.08,0.57,3.79,-1.02,90.51,1.58
9869,2022-02-20,55.384,25.731,0.65,3.09,-0.75,94.58,1.94
9870,2022-01-31,55.081,23.792,-2.22,-0.83,-4.64,88.46,2.01
9870,2022-02-08,55.296,22.31,0.09,2.0,-3.31,96.21,3.14
9870,2022-02-02,54.329,23.648,-3.72,-0.5,-6.01,96.98,0.86
9870,2022-01-26,55.262,23.607,-3.49,-0.25,-6.3,98.31,1.8
9870,2022-02-15,56.098,21.907,0.61,2.38,-1.88,96.08,1.06
9871,2022-02-24,55.895,22.572,0.92,4.98,-2.73,92.16,0.15
9871,2022-02-21,54.931,23.77,2.65,6.54,-0.25,92.93,7.87
9871,2022-02-08,54.797,23.525,-0.01,1.91,-2.07,94.89,2.54
9871,2022-02-01,54.172,24.108,-4.19,-1.74,-6.38,95.63,1.29
9871,2022-03-01,55.696,22.812,-0.89,4.78,-4.06,84.7,0.0
9872,2022-03-01,54.992,23.156,-0.6,4.86,-4.27,79.79,0.0
9872,2022-02-12,54.643,25.08,-2.17,1.26,-4.63,91.63,0.47
9872,2022-02-27,56.109,22.025,-1.47,2.24,-4.11,82.93,0.03
9872,2022-02-09,54.418,24.05,1.59,3.5,0.78,96.53,3.5
9872,2022-02-23,54.89,23.191,-0.5,2.3,-2.39,95.57,1.8
9873,2022-02-20,55.346,22.479,0.69,1.89,-0.6,96.22,2.07
9873,2022-02-15,55.821,24.51,-0.37,2.76,-3.68,96.07,0.38
9873,2022-01-24,54.649,25.718,-8.74,-5.06,-13.16,97.69,0.45
9873,2022-02-06,54.941,23.101,1.01,1.89,0.34,95.93,8.67
9873,2022-02-20,55.106,22.308,0.94,2.34,-0.79,95.93,2.48
9874,2022-03-08,54.901,23.415,-0.06,2.86,-3.22,89.16,1.88
9874,2022-02-07,55.477,25.12,-0.06,0.34,-1.16,98.95,5.59
9874,2022-02-11,54.978,24.135,0.76,3.17,-0.86,94.45,0.68
9874,2022-02-14,54.284,24.612,-0.98,3.78,-4.49,91.68,0.02
9874,2022-01-30,54.835,23.39,1.01,3.1,-1.28,89.05,6.46
9875,2022-02-12,55.327,22.083,-0.58,2.91,-3.3,88.54,0.01
9875,2022-02-10,54.082,24.443,1.75,3.42,0.25,94.8,2.72
9875,2022-02-20,54.851,23.156,0.93,2.28,-0.73,96.09,2.7
9875,2022-03-12,55.393,22.32,-0.9,5.16,-5.36,83.17,0.01
9875,2022-02-22,55.423,25.791,0.51,3.07,-2.48,91.26,3.38
9876,2022-02-26,55.276,23.586,0.5,5.15,-4.08,91.08,0.24
9876,2022-03-05,55.823,23.892,-3.05,1.44,-6.69,74.99,0.01
9876,2022-02-18,56.003,23.648,1.76,4.77,-0.05,89.88,0.78
9876,2022-03-01,54.996,25.347,-2.67,3.98,-7.9,84.29,0.01
9876,2022-02-07,56.259,21.93,-0.08,1.86,-2.86,94.94,2.76
9877,2022-03-01,54.878,25.506,-2.67,3.98,-7.9,84.29,0.01
9877,2022-03-09,54.06,23.782,-1.19,2.87,-5.19,79.88,1.71
9877,2022-02-25,54.082,24.443,1.17,4.97,-0.99,87.72,1.05
9877,2022-02-21,54.741,24.742,1.72,4.87,-0.65,95.82,8.13
9877,2022-02-10,55.383,25.832,0.35,0.89,0.14,98.45,0.8
9878,2022-02-08,54.023,24.195,0.07,1.46,-1.56,94.31,1.97
9878,2022-02-24,55.145,23.856,0.31,5.37,-2.62,90.35,0.07
9878,2022-03-11,55.972,22.118,-2.73,2.32,-7.35,80.91,0.0
9878,2022-02-02,54.284,24.612,-4.38,-1.36,-5.76,97.51,1.12
9878,2022-02-23,55.783,24.624,-1.14,1.34,-3.36,88.23,1.14
9879,2022-02-20,54.652,23.427,1.09,3.01,-1.05,94.48,1.45
9879,2022-02-25,54.578,22.92,1.92,5.03,-0.13,87.39,1.45
9879,2022-02-20,55.005,24.829,1.06,3.19,-0.32,94.81,2.34
9879,2022-03-14,55.919,23.373,1.48,8.17,-2.79,84.64,0.0
9879,2022-02-12,55.393,22.32,-1.13,2.74,-4.13,90.73,0.04
9880,2022-03-01,55.271,21.409,0.88,3.58,-0.87,77.94,0.0
9880,2022-03-22,56.173,23.032,4.81,12.97,-1.27,76.85,0.0
9880,2022-03-29,55.42,22.352,0.62,3.7,-3.62,82.57,0.08
9880,2022-02-24,54.931,23.77,0.31,5.37,-2.62,90.35,0.07
9880,2022-03-03,55.972,22.118,0.69,4.14,-1.87,92.5,0.36
9881,2022-03-11,55.462,25.79,-5.58,1.33,-12.0,78.16,0.0
9881,2022-03-19,55.432,21.37,2.71,5.98,0.87,94.23,0.2
9881,2022-02-23,55.385,25.183,-1.25,1.1,-2.83,90.19,1.37
9881,2022-03-03,55.42,22.352,0.18,4.2,-2.11,91.56,0.32
9881,2022-03-27,56.198,22.356,-0.09,3.62,-4.23,78.03,0.1
9882,2022-02-25,54.643,25.08,0.57,3.79,-1.02,90.51,1.58
9882,2022-03-09,54.137,23.851,-1.19,2.87,-5.19,79.88,1.71
9882,2022-02-26,56.245,22.078,0.58,4.62,-3.7,90.4,0.29
9882,2022-02-26,55.958,21.462,1.44,4.84,-2.63,88.68,0.22
9882,2022-03-08,55.383,25.832,-3.06,0.16,-6.31,78.12,1.3
9883,2022-03-01,55.402,22.587,-0.89,4.78,-4.06,84.7,0.0
9883,2022-02-13,56.32,23.547,-0.57,2.11,-3.12,86.25,0.03
9883,2022-03-03,54.962,23.407,-0.82,2.94,-3.32,92.07,0.3
9883,2022-03-15,55.765,22.835,1.44,9.11,-2.74,82.24,0.0
9883,2022-02-10,56.213,22.872,1.37,2.54,-0.33,95.16,0.49
9884,2022-03-11,54.172,24.108,-4.7,2.58,-10.47,71.14,0.0
9884,2022-03-10,55.364,25.18,-7.08,-0.16,-12.1,80.22,0.0
9884,2022-03-02,55.972,22.118,-0.49,3.86,-3.5,89.86,0.08
9884,2022-03-31,55.094,22.45,-1.14,4.06,-5.22,66.47,0.0
9884,2022-03-29,55.327,22.083,1.25,4.0,-2.89,81.74,0.04
9885,2022-02-25,55.23,24.473,1.3,4.07,-0.82,89.8,2.27
9885,2022-03-16,54.544,25.503,0.59,6.81,-3.5,85.02,0.04
9885,2022-03-04,54.577,23.433,-0.35,2.82,-2.32,88.48,0.66
9885,2022-03-13,55.251,21.385,1.87,6.19,-1.95,82.7,0.0
9885,2022-03-06,54.851,23.156,-2.1,2.78,-7.96,84.13,0.07
9886,2022-03-01,54.961,24.772,-2.09,4.79,-7.63,82.53,0.0
9886,2022-02-18,54.441,24.125,2.19,4.98,0.27,88.86,1.78
9886,2022-03-03,55.402,22.587,0.18,4.2,-2.11,91.56,0.32
9886,2022-03-11,55.346,22.479,-3.86,2.25,-9.83,78.79,0.0
9886,2022-02-17,54.588,23.439,3.73,7.12,1.03,91.28,10.22
9887,2022-02-28,55.225,24.455,-2.02,3.8,-5.19,81.44,0.0
9887,2022-02-28,56.165,21.469,0.32,3.74,-1.78,80.42,0.0
9887,2022-03-24,54.758,24.984,2.98,9.25,-0.63,81.66,0.13
9887,2022-03-31,56.14,21.421,0.11,2.78,-2.26,60.37,0.17
9887,2022-03-06,55.329,24.057,-2.75,2.66,-8.75,87.17,0.07
9888,2022-02-20,55.27,24.106,0.83,2.68,-0.46,95.13,1.6
9888,2022-03-15,56.178,24.294,1.8,8.98,-2.59,84.64,0.0
9888,2022-01-28,56.178,24.294,0.07,1.03,-1.64,95.1,4.41
9888,2022-03-05,56.298,22.949,-2.42,1.46,-5.84,76.76,0.0
9888,2022-02-19,55.962,21.914,2.23,4.48,0.66,92.25,9.31
9889,2022-02-23,55.962,21.914,-0.9,1.23,-2.71,93.66,2.48
9889,2022-02-01,55.783,24.624,-5.27,-2.41,-7.28,97.19,0.74
9889,2022-02-19,55.544,25.011,2.26,4.28,0.2,92.47,12.98
9889,2022-02-23,55.511,22.439,-1.07,1.63,-3.56,95.35,2.21
9889,2022-02-08,55.812,24.696,-1.05,0.46,-3.6,97.94,3.15
9890,2022-02-11,55.148,21.431,2.09,3.51,0.28,91.21,0.89
9890,2022-02-05,55.972,25.213,-1.24,0.33,-4.9,98.37,5.1
9890,2022-02-08,55.744,21.59,0.79,2.83,-2.62,94.65,3.93
9890,2022-02-22,54.577,23.433,0.39,2.54,-2.54,86.26,1.83
9890,2022-02-17,54.325,24.255,3.16,7.02,1.01,92.87,10.29
9891,2022-02-08,56.003,23.648,-0.57,1.3,-3.67,95.68,2.8
9891,2022-02-20,55.783,24.624,0.6,2.63,-1.13,94.75,1.07
9891,2022-02-23,55.001,25.469,-1.56,0.74,-3.91,92.7,1.1
9891,2022-03-01,55.812,24.696,-0.95,4.81,-5.17,83.45,0.03
9891,2022-03-02,55.696,22.812,-1.22,4.25,-5.42,87.96,0.05
9892,2022-02-28,54.941,23.101,-1.26,3.39,-4.29,75.97,0.06
9892,2022-03-25,54.108,24.314,5.41,14.32,-0.91,79.86,0.06
9892,2022-02-22,55.1,24.304,0.76,3.39,-2.4,87.64,2.59
9892,2022-02-23,55.834,24.953,-1.31,1.21,-3.48,86.49,0.61
9892,2022-02-24,55.276,23.586,0.01,4.77,-3.69,91.68,0.07
9893,2022-02-22,55.812,24.696,0.75,3.55,-2.24,89.72,4.06
9893,2022-03-05,55.329,24.057,-2.7,1.49,-6.21,78.18,0.01
9893,2022-03-07,54.818,25.266,-0.73,3.65,-2.9,92.33,1.43
9893,2022-02-14,55.193,22.484,0.24,5.13,-2.32,87.91,0.0
9893,2022-02-25,54.35,24.421,0.93,4.01,-0.89,89.87,1.64
9894,2022-02-20,55.91,22.557,0.84,2.85,-1.01,94.74,2.06
9894,2022-02-22,55.956,24.745,0.75,3.55,-2.24,89.72,4.06
9894,2022-03-18,55.931,24.995,-0.11,6.5,-4.0,79.84,0.0
9894,2022-03-01,56.005,22.573,-0.75,4.81,-3.51,86.42,0.0
9894,2022-03-05,55.081,23.792,-2.02,1.92,-5.09,79.06,0.03
9895,2022-02-14,54.99,25.152,-1.29,3.08,-4.34,92.95,0.03
9895,2022-03-03,56.165,21.469,1.34,4.3,-0.91,92.08,0.22
9895,2022-03-19,56.047,23.315,1.21,6.3,-1.38,93.87,0.33
9895,2022-03-05,54.473,25.23,-2.38,1.47,-4.58,81.52,0.03
9895,2022-02-15,54.094,24.145,0.31,5.34,-2.52,95.03,0.47
9896,2022-02-27,55.83,22.899,-1.92,2.29,-4.09,79.59,0.06
9896,2022-03-24,56.248,22.263,3.4,11.52,-2.22,86.67,0.11
9896,2022-02-12,54.577,23.433,-1.13,2.47,-3.91,87.77,0.51
9896,2022-03-10,55.319,22.536,-4.41,0.74,-8.03,76.16,0.0
9896,2022-02-28,55.106,22.308,-0.72,3.7,-3.77,72.29,0.06
9897,2022-03-01,55.327,22.083,-0.35,4.22,-2.88,82.76,0.0
9897,2022-02-20,56.005,22.573,0.84,2.85,-1.01,94.74,2.06
9897,2022-02-22,54.441,24.125,0.38,2.99,-2.6,88.2,2.0
9897,2022-03-16,54.473,25.23,0.87,7.45,-3.23,85.84,0.03
9897,2022-03-09,55.329,24.057,-1.33,2.51,-6.04,84.77,1.39
9898,2022-03-27,55.193,22.484,1.13,5.46,-3.87,75.96,0.0
9898,2022-03-23,55.276,23.586,3.58,11.43,-1.89,80.67,0.0
9898,2022-02-16,54.137,23.851,2.39,5.57,0.15,94.2,3.36
9898,2022-02-23,55.962,21.914,-0.9,1.23,-2.71,93.66,2.48
9898,2022-03-20,54.329,23.648,3.09,9.8,-0.8,73.5,0.0
9899,2022-04-01,54.89,23.191,-0.2,4.19,-3.49,70.16,0.0
9899,2022-03-09,56.003,23.648,-1.45,2.65,-6.47,82.71,1.31
9899,2022-03-13,55.694,22.113,1.07,7.1,-4.12,85.81,0.0
9899,2022-03-08,56.245,22.078,0.61,3.9,-1.79,93.96,0.87
9899,2022-02-25,56.165,23.311,1.88,3.92,0.28,89.74,1.86
9900,2022-03-15,55.273,23.628,1.39,8.69,-2.82,84.37,0.0
9900,2022-04-02,55.897,24.907,-0.09,4.07,-3.12,72.62,0.01
9900,2022-04-02,54.329,23.648,-0.03,3.64,-3.57,78.16,0.35
9900,2022-03-12,56.101,24.297,-1.27,5.12,-6.31,86.66,0.0
9900,2022-03-20,55.919,23.373,2.67,9.6,-1.57,84.54,0.12
9901,2022-03-20,54.108,24.314,2.71,9.6,-1.48,74.1,0.0
9901,2022-02-28,55.14,23.578,-1.64,3.49,-4.65,79.65,0.03
9901,2022-04-05,55.895,22.572,0.55,2.13,-2.65,82.64,2.76
9901,2022-02-24,54.606,23.544,0.29,5.21,-2.34,89.95,0.09
9901,2022-03-13,55.972,25.213,0.52,6.54,-3.61,86.26,0.06
9902,2022-03-02,55.486,25.973,-1.59,4.59,-6.08,82.01,0.0
9902,2022-03-13,54.194,23.821,-0.25,5.7,-4.28,85.98,0.03
9902,2022-03-31,55.219,21.272,0.19,3.94,-3.08,64.98,0.0
9902,2022-03-15,54.172,24.108,1.61,8.9,-2.71,79.17,0.0
9902,2022-02-25,54.704,25.33,0.46,3.68,-0.89,89.95,1.58
9903,2022-03-20,54.89,23.191,2.81,9.91,-2.1,81.66,0.06
9903,2022-03-30,56.14,21.421,-1.32,1.29,-2.82,68.27,0.03
9903,2022-03-07,54.901,23.415,0.25,4.63,-3.04,90.68,0.36
9903,2022-03-11,55.262,23.607,-4.97,1.74,-11.05,81.57,0.0
9903,2022-03-03,55.145,23.856,-1.19,2.9,-4.33,91.11,0.24
9904,2022-03-09,54.901,23.415,-0.28,3.5,-4.35,85.53,0.98
9904,2022-02-02,55.03,23.922,-3.75,0.06,-6.98,96.49,0.82
9904,2022-03-11,56.248,22.263,-3.62,2.46,-9.17,80.18,0.0
9904,2022-03-10,56.098,21.907,-3.33,1.27,-6.64,74.93,0.0
9904,2022-03-14,55.03,23.922,1.23,7.41,-3.03,81.59,0.0
9905,2022-03-10,54.797,23.525,-5.4,0.55,-9.98,78.59,0.0
9905,2022-02-16,56.202,22.963,1.44,2.48,0.19,96.49,5.95
9905,2022-02-23,55.696,22.812,-1.07,1.63,-3.56,95.35,2.21
9905,2022-02-24,55.474,22.478,0.88,5.31,-3.34,91.43,0.13
9905,2022-03-01,56.098,21.907,-0.5,4.2,-2.94,86.94,0.0
9906,2022-03-01,56.098,21.907,-0.5,4.2,-2.94,86.94,0.0
9906,2022-03-24,55.744,21.59,3.87,11.0,-0.57,88.43,0.11
9906,2022-02-20,55.1,24.304,1.17,2.95,-0.14,94.8,2.32
9906,2022-02-14,56.047,23.315,0.16,3.96,-2.76,86.96,0.0
9906,2022-02-28,56.207,21.561,0.32,3.74,-1.78,80.42,0.0
