sample_id,source_dataset,crop_type,location_country,location_continent,timestamp,sample_year,toxin_name,toxin_value_raw,toxin_unit,toxin_value_standardized_ug_kg,toxin_detected,fungal_species,association_type,original_metadata
MYCO_1334,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-18,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""4ED99ED70AF50A92FCC26149B4C4B081"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1334,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-18,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""4ED99ED70AF50A92FCC26149B4C4B081"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1334,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-18,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""4ED99ED70AF50A92FCC26149B4C4B081"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1335,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-23,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""25BBFB562A802476FAEAA2F411937F6F"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1335,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-23,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""25BBFB562A802476FAEAA2F411937F6F"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1335,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-23,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""25BBFB562A802476FAEAA2F411937F6F"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1336,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Rye grain (feed),Lithuania,Europe,2021-06-10,2021.0,T-2 / HT-2 Toxins,38.0,µg/kg,38.0,True,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""FF15DC66E8F7914F0536652C2BE02B70"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1336,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Rye grain (feed),Lithuania,Europe,2021-06-10,2021.0,T-2 / HT-2 Toxins,38.0,µg/kg,38.0,True,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""FF15DC66E8F7914F0536652C2BE02B70"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1336,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Rye grain (feed),Lithuania,Europe,2021-06-10,2021.0,T-2 / HT-2 Toxins,38.0,µg/kg,38.0,True,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""FF15DC66E8F7914F0536652C2BE02B70"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1337,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-22,2021.0,T-2 / HT-2 Toxins,7.0,µg/kg,7.0,True,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""2D2D4F966A2B639C1E423014F1E73F03"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1337,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-22,2021.0,T-2 / HT-2 Toxins,7.0,µg/kg,7.0,True,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""2D2D4F966A2B639C1E423014F1E73F03"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1337,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-22,2021.0,T-2 / HT-2 Toxins,7.0,µg/kg,7.0,True,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""2D2D4F966A2B639C1E423014F1E73F03"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1338,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""346041C85FAD29F21DC52784EF07271B"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1338,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""346041C85FAD29F21DC52784EF07271B"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1338,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""346041C85FAD29F21DC52784EF07271B"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1339,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-25,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""4AF255AC45BBAF67CA9AAA75E86564C5"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1339,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-25,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""4AF255AC45BBAF67CA9AAA75E86564C5"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1339,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-25,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""4AF255AC45BBAF67CA9AAA75E86564C5"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1340,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""0FDC3D8971F20D50CBF1A3AC5B3285FF"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1340,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""0FDC3D8971F20D50CBF1A3AC5B3285FF"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1340,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""0FDC3D8971F20D50CBF1A3AC5B3285FF"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1341,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-25,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""42915C74F8AD86FB6931DE679E9249A4"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1341,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-25,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""42915C74F8AD86FB6931DE679E9249A4"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1341,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-25,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""42915C74F8AD86FB6931DE679E9249A4"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1342,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,6.0,µg/kg,6.0,True,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""403CF01E72C12D36878FF6E9A9622DA0"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1342,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,6.0,µg/kg,6.0,True,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""403CF01E72C12D36878FF6E9A9622DA0"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1342,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,6.0,µg/kg,6.0,True,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""403CF01E72C12D36878FF6E9A9622DA0"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1343,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-21,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""0802158CF17527EFF2ECA704F2C83FD6"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1343,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-21,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""0802158CF17527EFF2ECA704F2C83FD6"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1343,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-21,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 12.0, ""original_id"": ""0802158CF17527EFF2ECA704F2C83FD6"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1344,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""D5A95E170C22AB39D32898F1ECEADE48"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1344,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""D5A95E170C22AB39D32898F1ECEADE48"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1344,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""D5A95E170C22AB39D32898F1ECEADE48"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1345,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""213C5B0D6047E01EA25063FC3DAD53D5"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1345,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""213C5B0D6047E01EA25063FC3DAD53D5"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1345,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""213C5B0D6047E01EA25063FC3DAD53D5"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1346,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""346041C85FAD29F21DC52784EF07271B"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1346,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""346041C85FAD29F21DC52784EF07271B"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1346,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""346041C85FAD29F21DC52784EF07271B"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1347,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""0FDC3D8971F20D50CBF1A3AC5B3285FF"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1347,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""0FDC3D8971F20D50CBF1A3AC5B3285FF"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1347,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""0FDC3D8971F20D50CBF1A3AC5B3285FF"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1348,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-16,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""1BDE163D9FCF03C9BA57C740AFD05ACC"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1348,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-16,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""1BDE163D9FCF03C9BA57C740AFD05ACC"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1348,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-16,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""1BDE163D9FCF03C9BA57C740AFD05ACC"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1349,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""3197C50ECE4EA37AAD54B0D8264864E1"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1349,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""3197C50ECE4EA37AAD54B0D8264864E1"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1349,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""3197C50ECE4EA37AAD54B0D8264864E1"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1350,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-16,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""55C8C638CFC0399E6CBE8E516860E90E"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1350,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-16,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""55C8C638CFC0399E6CBE8E516860E90E"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1350,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-16,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""55C8C638CFC0399E6CBE8E516860E90E"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1351,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""E68A6799B4CAB9EEACA82AB7EEE55180"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1351,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""E68A6799B4CAB9EEACA82AB7EEE55180"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1351,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-17,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""E68A6799B4CAB9EEACA82AB7EEE55180"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1352,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-22,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""2D2D4F966A2B639C1E423014F1E73F03"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1352,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-22,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium poae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""2D2D4F966A2B639C1E423014F1E73F03"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1352,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-22,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium langsethiae,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""2D2D4F966A2B639C1E423014F1E73F03"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
MYCO_1353,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Barley grain (feed),Lithuania,Europe,2021-06-21,2021.0,T-2 / HT-2 Toxins,,µg/kg,,False,Fusarium sporotrichioides,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 6.0, ""original_id"": ""005C68292988CF5FC8509770EC2D828F"", ""source_file"": ""OCC_CHEMMON2022_LT_2021.CSV""}"
