sample_id,source_dataset,crop_type,location_country,location_continent,timestamp,sample_year,toxin_name,toxin_value_raw,toxin_unit,toxin_value_standardized_ug_kg,toxin_detected,fungal_species,association_type,original_metadata,target_date,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR
MYCO_2376,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Rape seed meal (feed),Lithuania,Europe,2022-08-16,2022.0,Fumonisins,,mg/kg,,False,Fusarium verticillioides,Known Producer,"{""sample_point"": ""E099A"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.021, ""original_id"": ""56D96069BF96CFBD22CD29A4C87D45CC"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-04 14:24:00,55.0542,23.8016,18.836000000000002,23.875999999999998,13.402000000000001,80.654,3.7239999999999993
MYCO_2376,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Rape seed meal (feed),Lithuania,Europe,2022-08-16,2022.0,Fumonisins,,mg/kg,,False,Fusarium proliferatum,Known Producer,"{""sample_point"": ""E099A"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.021, ""original_id"": ""56D96069BF96CFBD22CD29A4C87D45CC"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-08 00:00:00,55.756600000000006,22.1934,20.774,25.03,16.028,83.64200000000001,3.8920000000000003
MYCO_2377,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Rape seed meal (feed),Lithuania,Europe,2022-08-26,2022.0,Fumonisins,,mg/kg,,False,Fusarium verticillioides,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.021, ""original_id"": ""997BED9FAAAB5AFC055D2E0C6737C837"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-05 00:00:00,55.6068,23.7038,18.954,22.796,14.807999999999998,83.622,7.664
MYCO_2377,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Rape seed meal (feed),Lithuania,Europe,2022-08-26,2022.0,Fumonisins,,mg/kg,,False,Fusarium proliferatum,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.021, ""original_id"": ""997BED9FAAAB5AFC055D2E0C6737C837"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-18 19:12:00,55.385799999999996,23.1566,18.134,22.332,13.180000000000001,82.582,1.206
MYCO_2378,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-31,2022.0,Fumonisins,,mg/kg,,False,Fusarium verticillioides,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.021, ""original_id"": ""8966C70092B010E433DD03F44BC67DAB"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-25 19:12:00,54.9582,23.69,18.428,23.06,13.324000000000002,83.05799999999999,2.5460000000000003
MYCO_2378,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-31,2022.0,Fumonisins,,mg/kg,,False,Fusarium proliferatum,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.021, ""original_id"": ""8966C70092B010E433DD03F44BC67DAB"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-16 14:24:00,55.3544,23.9638,18.986,23.48,14.504,81.26,4.14
MYCO_2379,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-04,2022.0,Fumonisins,,mg/kg,,False,Fusarium verticillioides,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.021, ""original_id"": ""A2C4DBA131F1363711F00339A86A49C7"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-06-18 00:00:00,55.3168,23.360599999999998,15.084,18.904,10.725999999999999,82.828,2.098
MYCO_2379,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-04,2022.0,Fumonisins,,mg/kg,,False,Fusarium proliferatum,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.021, ""original_id"": ""A2C4DBA131F1363711F00339A86A49C7"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-06-18 04:48:00,55.1342,23.092000000000002,17.728,22.137999999999998,11.943999999999999,78.102,0.10200000000000001
MYCO_2380,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-19,2022.0,Fumonisins,,mg/kg,,False,Fusarium verticillioides,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.021, ""original_id"": ""1E4AE8629B0BD42FD254E1867B2DFFD8"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-07 04:48:00,55.404999999999994,23.4828,17.404,20.4,13.735999999999999,87.75399999999999,8.324000000000002
MYCO_2380,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-19,2022.0,Fumonisins,,mg/kg,,False,Fusarium proliferatum,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.021, ""original_id"": ""1E4AE8629B0BD42FD254E1867B2DFFD8"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-04 19:12:00,55.448,23.794999999999998,19.31,23.91,14.55,80.696,1.3980000000000001
MYCO_2381,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-29,2022.0,Fumonisins,,mg/kg,,False,Fusarium verticillioides,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.021, ""original_id"": ""177F8EA15E51832E3C706FBE9A383F4B"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-09 19:12:00,55.617399999999996,24.0488,18.02,22.532,13.042000000000002,81.96799999999999,2.0460000000000003
MYCO_2381,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-29,2022.0,Fumonisins,,mg/kg,,False,Fusarium proliferatum,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.021, ""original_id"": ""177F8EA15E51832E3C706FBE9A383F4B"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-12 00:00:00,55.6596,22.8078,18.130000000000003,22.312,13.656,84.53,5.394
MYCO_2382,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Triticale grain (feed),Lithuania,Europe,2022-08-03,2022.0,Fumonisins,,mg/kg,,False,Fusarium verticillioides,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.021, ""original_id"": ""3B4085E2FEFF5B2F04F3F85F2AA1B318"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-06-18 19:12:00,55.4336,21.9988,15.998,19.926,11.812000000000001,83.03,3.4619999999999997
MYCO_2382,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Triticale grain (feed),Lithuania,Europe,2022-08-03,2022.0,Fumonisins,,mg/kg,,False,Fusarium proliferatum,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.021, ""original_id"": ""3B4085E2FEFF5B2F04F3F85F2AA1B318"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-06-17 00:00:00,55.3606,23.5794,18.158,23.306,12.162,76.202,0.15799999999999997
MYCO_2383,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A03QR)",Lithuania,Europe,2022-08-24,2022.0,Ochratoxin A,,µg/kg,,False,Aspergillus ochraceus,Known Producer,"{""sample_point"": ""E520A"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.1, ""original_id"": ""F39DAD23BCF8BC4547CDBD1A440C76FE"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-16 00:00:00,55.462199999999996,23.7166,18.846,23.080000000000002,14.5,83.342,4.034000000000001
MYCO_2383,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A03QR)",Lithuania,Europe,2022-08-24,2022.0,Ochratoxin A,,µg/kg,,False,Aspergillus carbonarius,Known Producer,"{""sample_point"": ""E520A"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.1, ""original_id"": ""F39DAD23BCF8BC4547CDBD1A440C76FE"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-08 00:00:00,55.138400000000004,23.5952,20.736,24.869999999999997,16.098,82.074,2.456
MYCO_2383,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A03QR)",Lithuania,Europe,2022-08-24,2022.0,Ochratoxin A,,µg/kg,,False,Penicillium verrucosum,Known Producer,"{""sample_point"": ""E520A"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.1, ""original_id"": ""F39DAD23BCF8BC4547CDBD1A440C76FE"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-08 14:24:00,55.74640000000001,22.411,18.932,22.866,14.806000000000001,82.606,2.726
MYCO_2383,mycotoxins_clean.csv (Lithuania Cereal Monitoring),"Cereal grain / crop (feed, code: A03QR)",Lithuania,Europe,2022-08-24,2022.0,Ochratoxin A,,µg/kg,,False,Aspergillus niger,Known Producer,"{""sample_point"": ""E520A"", ""analytical_method"": ""F022A"", ""lod"": null, ""loq"": 0.1, ""original_id"": ""F39DAD23BCF8BC4547CDBD1A440C76FE"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-17 14:24:00,55.0052,24.026400000000002,17.996000000000002,22.714,12.306000000000001,83.624,3.002
MYCO_2384,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-31,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus ochraceus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""58C31E068AD6E43174D48DEDA199B797"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-20 04:48:00,55.005399999999995,23.3394,17.206,21.166,12.42,81.986,2.7960000000000003
MYCO_2384,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-31,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus carbonarius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""58C31E068AD6E43174D48DEDA199B797"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-18 04:48:00,55.17659999999999,23.819,19.28,23.759999999999998,14.559999999999999,83.946,5.18
MYCO_2384,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-31,2022.0,Ochratoxin A,,mg/kg,,False,Penicillium verrucosum,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""58C31E068AD6E43174D48DEDA199B797"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-18 04:48:00,55.5194,23.6178,17.156,22.272,10.878,77.176,0.32199999999999995
MYCO_2384,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-31,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus niger,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""58C31E068AD6E43174D48DEDA199B797"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-14 00:00:00,54.9578,25.0352,16.758000000000003,21.426,11.65,78.79400000000001,0.596
MYCO_2385,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Oats grain (feed),Lithuania,Europe,2022-08-12,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus ochraceus,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""04B6808C024B046480B05AB1C16DB52D"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-06-28 04:48:00,55.4092,24.9808,20.348000000000003,24.868000000000002,15.446000000000002,83.846,2.512
MYCO_2385,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Oats grain (feed),Lithuania,Europe,2022-08-12,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus carbonarius,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""04B6808C024B046480B05AB1C16DB52D"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-02 14:24:00,55.763,22.840600000000002,17.451999999999998,21.722,12.638,81.376,2.484
MYCO_2385,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Oats grain (feed),Lithuania,Europe,2022-08-12,2022.0,Ochratoxin A,,mg/kg,,False,Penicillium verrucosum,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""04B6808C024B046480B05AB1C16DB52D"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-02 04:48:00,55.4606,23.683,18.066,22.830000000000002,12.674000000000001,82.34400000000001,3.816
MYCO_2385,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Oats grain (feed),Lithuania,Europe,2022-08-12,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus niger,Known Producer,"{""sample_point"": ""Transformateur/Fabricant"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""04B6808C024B046480B05AB1C16DB52D"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-09 14:24:00,55.4446,23.0862,17.954,22.212,13.014,79.438,0.792
MYCO_2386,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-19,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus ochraceus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""CAF3197A54870E6D11C6C0698EAC8D6B"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-02 00:00:00,55.499,23.242,16.5,20.264,12.034,79.796,2.04
MYCO_2386,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-19,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus carbonarius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""CAF3197A54870E6D11C6C0698EAC8D6B"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-05 19:12:00,55.74980000000001,22.3736,19.276,22.741999999999997,15.27,80.24600000000001,0.868
MYCO_2386,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-19,2022.0,Ochratoxin A,,mg/kg,,False,Penicillium verrucosum,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""CAF3197A54870E6D11C6C0698EAC8D6B"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-06-25 09:36:00,54.660000000000004,23.6862,19.922,24.363999999999997,15.491999999999999,82.178,3.3519999999999994
MYCO_2386,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-19,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus niger,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""CAF3197A54870E6D11C6C0698EAC8D6B"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-10 14:24:00,55.676,23.723599999999998,16.404,21.338,11.065999999999999,78.71000000000001,1.3379999999999999
MYCO_2387,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-29,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus ochraceus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""414CEE47985458667A270E3FB2722D7E"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-05 04:48:00,55.1808,23.232599999999998,19.842000000000002,23.816,15.916,85.002,6.481999999999999
MYCO_2387,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-29,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus carbonarius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""414CEE47985458667A270E3FB2722D7E"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-11 09:36:00,55.565999999999995,22.4196,18.16,21.822,14.02,82.88199999999999,0.632
MYCO_2387,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-29,2022.0,Ochratoxin A,,mg/kg,,False,Penicillium verrucosum,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""414CEE47985458667A270E3FB2722D7E"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-17 09:36:00,55.319399999999995,23.7268,18.560000000000002,23.490000000000002,12.852,80.562,0.74
MYCO_2387,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-29,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus niger,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""414CEE47985458667A270E3FB2722D7E"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-20 00:00:00,55.73780000000001,24.436799999999998,17.854,22.169999999999998,12.882,83.202,2.3840000000000003
MYCO_2388,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-26,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus ochraceus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""AC12D9ACA3EB3A79369D98465E4A072C"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-03 00:00:00,55.2958,23.6734,20.508,24.892,15.966,80.008,1.178
MYCO_2388,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-26,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus carbonarius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""AC12D9ACA3EB3A79369D98465E4A072C"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-10 19:12:00,55.4378,23.455199999999998,18.572,22.468,14.572,85.0,3.276
MYCO_2388,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-26,2022.0,Ochratoxin A,,mg/kg,,False,Penicillium verrucosum,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""AC12D9ACA3EB3A79369D98465E4A072C"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-10 04:48:00,55.1682,23.4048,17.607999999999997,21.948,13.056000000000001,80.048,1.682
MYCO_2388,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-26,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus niger,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""AC12D9ACA3EB3A79369D98465E4A072C"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-13 00:00:00,55.3756,23.744,17.122,20.824,12.55,82.422,5.444
MYCO_2389,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-01,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus ochraceus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""31DF962BE80D52BD83DAF7BE3067225E"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-06-13 09:36:00,55.385000000000005,23.907,17.316,21.806,13.238,80.772,3.3600000000000003
MYCO_2389,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-01,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus carbonarius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""31DF962BE80D52BD83DAF7BE3067225E"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-06-23 00:00:00,55.5586,23.5078,15.538,19.45,11.486,86.94,14.691999999999998
MYCO_2389,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-01,2022.0,Ochratoxin A,,mg/kg,,False,Penicillium verrucosum,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""31DF962BE80D52BD83DAF7BE3067225E"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-06-17 09:36:00,55.668600000000005,23.1416,16.062,20.094,11.69,82.622,2.652
MYCO_2389,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-01,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus niger,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""31DF962BE80D52BD83DAF7BE3067225E"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-06-19 09:36:00,55.7974,23.3688,16.25,21.274,11.056000000000001,78.462,3.8699999999999997
MYCO_2390,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-04,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus ochraceus,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""DE454D301397E2CC63FD9098ACEF3569"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-06-17 14:24:00,55.33720000000001,22.770400000000002,16.316,20.285999999999998,12.198,85.452,6.304
MYCO_2390,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-04,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus carbonarius,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""DE454D301397E2CC63FD9098ACEF3569"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-06-23 04:48:00,55.766999999999996,23.3304,19.107999999999997,23.506,13.512,80.116,7.612
MYCO_2390,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-04,2022.0,Ochratoxin A,,mg/kg,,False,Penicillium verrucosum,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""DE454D301397E2CC63FD9098ACEF3569"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-06-18 00:00:00,55.6082,22.3708,15.174000000000001,18.704,10.824000000000002,83.088,2.2800000000000002
MYCO_2390,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-04,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus niger,Known Producer,"{""sample_point"": ""Exploitation agricole/Producteur primaire"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""DE454D301397E2CC63FD9098ACEF3569"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-06-17 04:48:00,55.58240000000001,23.5266,14.687999999999999,18.216,10.542,83.37,6.442
MYCO_2391,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-16,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus ochraceus,Known Producer,"{""sample_point"": ""E099A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""770FD408E6E21FD506AA1AC0C009F0B8"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-11 00:00:00,55.512,23.8622,16.622,20.192,12.586,83.81800000000001,2.712
MYCO_2391,mycotoxins_clean.csv (Lithuania Cereal Monitoring),Cereal grains (feed),Lithuania,Europe,2022-08-16,2022.0,Ochratoxin A,,mg/kg,,False,Aspergillus carbonarius,Known Producer,"{""sample_point"": ""E099A"", ""analytical_method"": ""ELISA"", ""lod"": null, ""loq"": 0.0021, ""original_id"": ""770FD408E6E21FD506AA1AC0C009F0B8"", ""source_file"": ""OCC_CHEMMON2023_LT_2022.CSV""}",2022-07-01 00:00:00,55.538,23.7596,17.663999999999998,21.718,12.652,80.678,1.06
